step,t,phase,move,move_name,trunk_z,trunk_roll,trunk_pitch,trunk_vz,trunk_roll_rate
235,4.7000,2.360010,0,squat_bounce,0.108200,-0.000214,-0.009458,0.004354,-0.003594
236,4.7200,2.611253,0,squat_bounce,0.108253,-0.000210,-0.008839,0.002081,0.004288
237,4.7400,2.862497,0,squat_bounce,0.108288,-0.000072,-0.008240,0.001080,0.009136
238,4.7600,3.113741,0,squat_bounce,0.108272,0.000142,-0.007345,-0.001928,0.010850
239,4.7800,-2.918201,0,squat_bounce,0.108188,0.000286,-0.006102,-0.005436,0.005024
240,4.8000,-2.666957,0,squat_bounce,0.108027,0.000278,-0.004777,-0.009947,-0.004101
241,4.8200,-2.415714,0,squat_bounce,0.107780,0.000184,-0.003623,-0.013676,-0.007303
242,4.8400,-2.164470,0,squat_bounce,0.107467,0.000073,-0.002277,-0.016554,-0.004028
243,4.8600,-1.913227,0,squat_bounce,0.107135,0.000102,-0.001016,-0.016330,0.004865
244,4.8800,-1.661983,0,squat_bounce,0.106773,0.000009,-0.000074,-0.018369,-0.009358
245,4.9000,-1.410739,0,squat_bounce,0.106431,-0.000208,0.000513,-0.014979,-0.002831
246,4.9200,-1.159496,0,squat_bounce,0.106170,-0.000202,0.000545,-0.012407,-0.004287
247,4.9400,-0.908252,0,squat_bounce,0.105973,-0.000375,0.000195,-0.007740,-0.006020
248,4.9600,-0.657008,0,squat_bounce,0.105874,-0.000463,-0.000532,-0.004319,-0.014374
249,4.9800,-0.405765,0,squat_bounce,0.105845,-0.000950,-0.001170,0.001293,-0.018250
250,5.0000,-0.154521,0,squat_bounce,0.105914,-0.001095,-0.001952,0.003277,-0.006193
251,5.0200,0.096723,0,squat_bounce,0.106035,-0.001064,-0.003227,0.006900,0.000846
252,5.0400,0.347966,0,squat_bounce,0.106226,-0.001074,-0.004624,0.011543,-0.000418
253,5.0600,0.599210,0,squat_bounce,0.106491,-0.001081,-0.006061,0.013116,-0.005001
254,5.0800,0.850453,0,squat_bounce,0.106788,-0.001017,-0.007404,0.015298,0.007551
255,5.1000,1.101697,0,squat_bounce,0.107082,-0.000939,-0.008354,0.015105,0.004794
256,5.1200,1.352941,0,squat_bounce,0.107388,-0.000759,-0.009090,0.015093,0.010830
257,5.1400,1.604184,0,squat_bounce,0.107656,-0.000524,-0.009505,0.012359,0.010704
258,5.1600,1.855428,0,squat_bounce,0.107894,-0.000259,-0.009799,0.011346,0.011382
259,5.1800,2.106672,0,squat_bounce,0.108069,-0.000241,-0.009985,0.007655,-0.003170
260,5.2000,2.357915,0,squat_bounce,0.108182,-0.000318,-0.009644,0.004516,-0.002000
261,5.2200,2.609159,0,squat_bounce,0.108244,-0.000250,-0.009070,0.002880,0.007258
262,5.2400,2.860403,0,squat_bounce,0.108280,-0.000061,-0.008486,0.000939,0.011152
263,5.2600,3.111646,0,squat_bounce,0.108260,0.000171,-0.007619,-0.002062,0.011239
264,5.2800,-2.920296,0,squat_bounce,0.108175,0.000317,-0.006380,-0.005449,0.005030
265,5.3000,-2.669052,0,squat_bounce,0.108020,0.000358,-0.005146,-0.009379,-0.001763
266,5.3200,-2.417808,0,squat_bounce,0.107772,0.000218,-0.003752,-0.013824,-0.006626
267,5.3400,-2.166565,0,squat_bounce,0.107463,0.000139,-0.002272,-0.015512,-0.000403
268,5.3600,-1.915321,0,squat_bounce,0.107124,0.000083,-0.001055,-0.017984,-0.005934
269,5.3800,-1.664077,0,squat_bounce,0.106755,-0.000075,-0.000164,-0.018295,-0.008620
270,5.4000,-1.412834,0,squat_bounce,0.106413,-0.000300,0.000499,-0.015608,-0.010089
271,5.4200,-1.161590,0,squat_bounce,0.106158,-0.000319,0.000492,-0.011254,0.003100
272,5.4400,-0.910346,0,squat_bounce,0.105967,-0.000422,0.000052,-0.008153,-0.010095
273,5.4600,-0.659103,0,squat_bounce,0.105873,-0.000543,-0.000645,-0.003013,-0.011742
